  2.11140E-02  3.00435E+02  1.50928E-09  1.67578E+21  9.14549E+17  2.31914E-02  7.93844E+17  1.31324E+21  1.63399E+20  5.90411E+12  5.90411E+12  1.05015E+13  1.30673E+12  2.36578E+11  1.13638E+13  4.62093E+11
  2.15740E-02  3.00423E+02  1.50932E-09  1.67839E+21  9.13037E+17  2.31530E-02  7.92531E+17  1.31102E+21  1.63011E+20  5.89386E+12  5.89386E+12  1.04841E+13  1.30366E+12  2.36952E+11  1.13450E+13  4.61577E+11
  2.20340E-02  3.00412E+02  1.50936E-09  1.68099E+21  9.11527E+17  2.31147E-02  7.91221E+17  1.30881E+21  1.62624E+20  5.88363E+12  5.88363E+12  1.04667E+13  1.30061E+12  2.37325E+11  1.13263E+13  4.61061E+11
  2.24940E-02  3.00400E+02  1.50940E-09  1.68358E+21  9.10020E+17  2.30765E-02  7.89913E+17  1.30660E+21  1.62239E+20  5.87342E+12  5.87342E+12  1.04493E+13  1.29756E+12  2.37698E+11  1.13077E+13  4.60547E+11
  2.29540E-02  3.00389E+02  1.50944E-09  1.68617E+21  9.08516E+17  2.30384E-02  7.88607E+17  1.30440E+21  1.61854E+20  5.86322E+12  5.86322E+12  1.04319E+13  1.29452E+12  2.38070E+11  1.12891E+13  4.60033E+11
  2.34140E-02  3.00377E+02  1.50948E-09  1.68876E+21  9.07013E+17  2.30003E-02  7.87303E+17  1.30220E+21  1.61471E+20  5.85305E+12  5.85305E+12  1.04146E+13  1.29149E+12  2.38441E+11  1.12705E+13  4.59519E+11
  2.38740E-02  3.00366E+02  1.50952E-09  1.69134E+21  9.05514E+17  2.29623E-02  7.86001E+17  1.30000E+21  1.61089E+20  5.84289E+12  5.84289E+12  1.03973E+13  1.28846E+12  2.38812E+11  1.12519E+13  4.59007E+11
  2.43340E-02  3.00354E+02  1.50956E-09  1.69391E+21  9.04017E+17  2.29243E-02  7.84702E+17  1.29781E+21  1.60708E+20  5.83275E+12  5.83275E+12  1.03801E+13  1.28545E+12  2.39182E+11  1.12334E+13  4.58495E+11
  2.47940E-02  3.00343E+02  1.50960E-09  1.69648E+21  9.02522E+17  2.28864E-02  7.83404E+17  1.29562E+21  1.60328E+20  5.82263E+12  5.82263E+12  1.03628E+13  1.28245E+12  2.39552E+11  1.12149E+13  4.57984E+11
  2.52540E-02  3.00332E+02  1.50964E-09  1.69905E+21  9.01030E+17  2.28486E-02  7.82109E+17  1.29343E+21  1.59950E+20  5.81253E+12  5.81253E+12  1.03456E+13  1.27945E+12  2.39920E+11  1.11964E+13  4.57473E+11
