2.295400e-02 2.101350e+20 2.609920e+21 2.274130e+19 5.739195e-01 1.975415e+19 2.590200e+20 1.011705e+13 1.173305e+13 3.161995e+13 3.624965e+12 1.570775e+11 5.645930e+12 -7.684035e-08 5.337105e+13 1.213770e+13 2.034450e+13 7.070210e+11 2.748889e+13 3.735100e+13 2.120389e+13
2.341400e-02 2.063870e+20 2.625370e+21 2.212415e+19 5.584215e-01 1.921770e+19 2.496795e+20 9.747945e+12 1.129150e+13 3.025580e+13 3.538900e+12 1.592340e+11 5.669910e+12 2.476115e-07 5.062995e+13 1.199195e+13 1.982385e+13 7.174355e+11 2.637938e+13 3.589765e+13 2.067024e+13
2.387400e-02 2.029605e+20 2.640110e+21 2.153545e+19 5.436320e-01 1.870600e+19 2.398675e+20 9.363130e+12 1.085565e+13 2.901575e+13 3.464810e+12 1.609625e+11 5.695850e+12 -2.993215e-07 4.809125e+13 1.184260e+13 1.935650e+13 7.238710e+11 2.532481e+13 3.459260e+13 2.019633e+13
2.433400e-02 1.992995e+20 2.654140e+21 2.097980e+19 5.296700e-01 1.822300e+19 2.307660e+20 9.030735e+12 1.040660e+13 2.779980e+13 3.385915e+12 1.624020e+11 5.725710e+12 -2.698800e-07 4.577495e+13 1.169005e+13 1.890360e+13 7.307375e+11 2.431918e+13 3.331450e+13 1.973881e+13
2.479400e-02 1.963660e+20 2.668050e+21 2.043985e+19 5.160990e-01 1.775370e+19 2.216710e+20 8.675920e+12 1.000430e+13 2.682420e+13 3.309575e+12 1.637980e+11 5.746530e+12 1.718590e-07 4.357520e+13 1.154185e+13 1.844620e+13 7.375770e+11 2.329966e+13 3.204230e+13 1.934848e+13
2.525400e-02 1.932600e+20 2.681335e+21 1.989420e+19 5.023820e-01 1.727945e+19 2.137440e+20 8.370250e+12 9.627710e+12 2.576260e+13 3.234305e+12 1.653625e+11 5.763940e+12 7.621930e-07 4.141505e+13 1.140005e+13 1.800515e+13 7.429245e+11 2.239114e+13 3.083193e+13 1.892121e+13
2.571400e-02 1.899150e+20 2.694190e+21 1.936190e+19 4.889965e-01 1.681680e+19 2.060210e+20 8.057765e+12 9.257770e+12 2.464240e+13 3.162670e+12 1.667600e+11 5.788975e+12 8.899825e-07 3.933985e+13 1.125950e+13 1.759425e+13 7.491220e+11 2.146192e+13 2.975000e+13 1.851942e+13
2.617400e-02 1.869625e+20 2.706790e+21 1.884100e+19 4.758955e-01 1.636405e+19 1.992315e+20 7.790395e+12 8.920300e+12 2.368035e+13 3.093160e+12 1.680035e+11 5.809875e+12 -3.988795e-08 3.737385e+13 1.112385e+13 1.720910e+13 7.547065e+11 2.061968e+13 2.871340e+13 1.811624e+13
2.663400e-02 1.838000e+20 2.718430e+21 1.831290e+19 4.626100e-01 1.590515e+19 1.922930e+20 7.513810e+12 8.580200e+12 2.278740e+13 3.022345e+12 1.693575e+11 5.834120e+12 -1.238605e-06 3.541945e+13 1.098450e+13 1.683595e+13 7.607770e+11 1.985233e+13 2.763330e+13 1.773254e+13
2.709400e-02 1.805130e+20 2.730920e+21 1.783600e+19 4.506110e-01 1.549070e+19 1.860010e+20 7.241270e+12 8.220775e+12 2.186175e+13 2.959480e+12 1.707205e+11 5.854475e+12 -3.877140e-07 3.367455e+13 1.085530e+13 1.648265e+13 7.669095e+11 1.902698e+13 2.659144e+13 1.735082e+13
