  3.44540E-02  3.00436E+02  1.50927E-09  1.74478E+21  9.14745E+17  2.31963E-02  7.94014E+17  1.40764E+21  5.62822E+12  5.62822E+12  2.46321E+11  1.13662E+13  1.94717E+11
  3.49140E-02  3.00425E+02  1.50931E-09  1.74725E+21  9.13241E+17  2.31582E-02  7.92709E+17  1.40517E+21  5.61849E+12  5.61849E+12  2.46676E+11  1.13476E+13  1.94648E+11
  3.53740E-02  3.00413E+02  1.50935E-09  1.74972E+21  9.11740E+17  2.31201E-02  7.91405E+17  1.40270E+21  5.60877E+12  5.60877E+12  2.47032E+11  1.13290E+13  1.94580E+11
  3.58340E-02  3.00402E+02  1.50939E-09  1.75218E+21  9.10241E+17  2.30821E-02  7.90104E+17  1.40024E+21  5.59907E+12  5.59907E+12  2.47386E+11  1.13104E+13  1.94511E+11
  3.62940E-02  3.00390E+02  1.50943E-09  1.75464E+21  9.08744E+17  2.30442E-02  7.88805E+17  1.39778E+21  5.58939E+12  5.58939E+12  2.47740E+11  1.12919E+13  1.94443E+11
  3.67540E-02  3.00379E+02  1.50947E-09  1.75710E+21  9.07250E+17  2.30063E-02  7.87508E+17  1.39533E+21  5.57973E+12  5.57973E+12  2.48093E+11  1.12734E+13  1.94374E+11
  3.72140E-02  3.00368E+02  1.50951E-09  1.75955E+21  9.05759E+17  2.29685E-02  7.86214E+17  1.39288E+21  5.57008E+12  5.57008E+12  2.48446E+11  1.12549E+13  1.94306E+11
  3.76740E-02  3.00356E+02  1.50955E-09  1.76199E+21  9.04270E+17  2.29307E-02  7.84921E+17  1.39043E+21  5.56046E+12  5.56046E+12  2.48798E+11  1.12365E+13  1.94237E+11
  3.81340E-02  3.00345E+02  1.50959E-09  1.76444E+21  9.02783E+17  2.28931E-02  7.83631E+17  1.38800E+21  5.55085E+12  5.55085E+12  2.49149E+11  1.12181E+13  1.94169E+11
  3.85940E-02  3.00334E+02  1.50963E-09  1.76687E+21  9.01299E+17  2.28554E-02  7.82342E+17  1.38556E+21  5.54125E+12  5.54125E+12  2.49500E+11  1.11998E+13  1.94101E+11
  3.90540E-02  3.00322E+02  1.50967E-09  1.76930E+21  8.99817E+17  2.28179E-02  7.81056E+17  1.38313E+21  5.53168E+12  5.53168E+12  2.49850E+11  1.11814E+13  1.94032E+11
  3.95140E-02  3.00311E+02  1.50971E-09  1.77173E+21  8.98338E+17  2.27803E-02  7.79772E+17  1.38070E+21  5.52212E+12  5.52212E+12  2.50199E+11  1.11631E+13  1.93964E+11
  3.99740E-02  3.00300E+02  1.50975E-09  1.77415E+21  8.96861E+17  2.27429E-02  7.78490E+17  1.37828E+21  5.51258E+12  5.51258E+12  2.50548E+11  1.11449E+13  1.93896E+11
  4.04340E-02  3.00288E+02  1.50979E-09  1.77657E+21  8.95386E+17  2.27055E-02  7.77210E+17  1.37587E+21  5.50306E+12  5.50306E+12  2.50896E+11  1.11267E+13  1.93827E+11
  4.08940E-02  3.00277E+02  1.50983E-09  1.77898E+21  8.93914E+17  2.26682E-02  7.75932E+17  1.37346E+21  5.49356E+12  5.49356E+12  2.51244E+11  1.11085E+13  1.93759E+11
  4.13540E-02  3.00266E+02  1.50987E-09  1.78139E+21  8.92444E+17  2.26309E-02  7.74656E+17  1.37105E+21  5.48407E+12  5.48407E+12  2.51590E+11  1.10903E+13  1.93691E+11
  4.18140E-02  3.00254E+02  1.50991E-09  1.78380E+21  8.90977E+17  2.25937E-02  7.73382E+17  1.36864E+21  5.47460E+12  5.47460E+12  2.51937E+11  1.10722E+13  1.93623E+11
