2.249400e-02 2.937150e+03 2.181240e+03 4.120160e+03 4.945750e+03 3.097725e+02 0.000000e+00 2.280985e+02 3.586265e+01 2.977530e+02 9.488890e+01 2.174305e+13 1.354600e+02 1.712171e+14
2.295400e-02 2.936040e+03 2.180210e+03 4.118610e+03 4.945450e+03 3.092610e+02 0.000000e+00 2.277005e+02 3.587960e+01 2.960920e+02 9.487410e+01 2.160290e+13 1.354930e+02 1.709570e+14
2.341400e-02 2.934925e+03 2.179200e+03 4.117040e+03 4.945140e+03 3.088150e+02 0.000000e+00 2.273320e+02 3.589665e+01 2.944710e+02 9.485920e+01 2.146815e+13 1.355250e+02 1.707016e+14
2.387400e-02 2.933805e+03 2.178105e+03 4.115465e+03 4.944840e+03 3.083675e+02 0.000000e+00 2.269875e+02 3.591370e+01 2.928175e+02 9.484440e+01 2.133640e+13 1.355575e+02 1.704496e+14
2.433400e-02 2.932695e+03 2.177090e+03 4.113905e+03 4.944530e+03 3.079335e+02 0.000000e+00 2.265970e+02 3.593010e+01 2.911950e+02 9.482960e+01 2.120550e+13 1.355890e+02 1.701976e+14
2.479400e-02 2.931590e+03 2.176115e+03 4.112370e+03 4.944230e+03 3.075025e+02 0.000000e+00 2.261910e+02 3.594605e+01 2.895675e+02 9.481470e+01 2.108110e+13 1.356190e+02 1.699315e+14
2.525400e-02 2.930505e+03 2.175150e+03 4.110840e+03 4.943920e+03 3.070815e+02 0.000000e+00 2.258305e+02 3.596175e+01 2.879585e+02 9.479990e+01 2.095515e+13 1.356490e+02 1.696752e+14
2.571400e-02 2.929395e+03 2.174190e+03 4.109285e+03 4.943610e+03 3.066850e+02 0.000000e+00 2.254650e+02 3.597780e+01 2.863725e+02 9.478510e+01 2.083155e+13 1.356800e+02 1.694183e+14
2.617400e-02 2.928305e+03 2.173250e+03 4.107755e+03 4.943310e+03 3.063160e+02 0.000000e+00 2.250990e+02 3.599305e+01 2.847800e+02 9.477020e+01 2.070235e+13 1.357090e+02 1.691594e+14
2.663400e-02 2.927230e+03 2.172330e+03 4.106245e+03 4.943000e+03 3.059235e+02 0.000000e+00 2.247275e+02 3.600775e+01 2.832170e+02 9.475540e+01 2.058580e+13 1.357370e+02 1.688954e+14
2.709400e-02 2.926160e+03 2.171350e+03 4.104745e+03 4.942690e+03 3.055540e+02 0.000000e+00 2.243715e+02 3.602210e+01 2.816590e+02 9.474060e+01 2.046985e+13 1.357640e+02 1.686356e+14
2.755400e-02 2.925095e+03 2.170400e+03 4.103250e+03 4.942390e+03 3.051920e+02 0.000000e+00 2.240030e+02 3.603630e+01 2.801195e+02 9.472580e+01 2.035440e+13 1.357915e+02 1.683705e+14
2.801400e-02 2.924035e+03 2.169500e+03 4.101760e+03 4.942080e+03 3.048085e+02 0.000000e+00 2.236445e+02 3.605025e+01 2.785945e+02 9.471090e+01 2.023595e+13 1.358180e+02 1.681089e+14
2.847400e-02 2.922965e+03 2.168605e+03 4.100265e+03 4.941770e+03 3.044620e+02 0.000000e+00 2.233085e+02 3.606405e+01 2.771055e+02 9.469610e+01 2.012240e+13 1.358445e+02 1.678501e+14
2.893400e-02 2.921915e+03 2.167750e+03 4.098790e+03 4.941470e+03 3.041370e+02 0.000000e+00 2.229760e+02 3.607740e+01 2.756270e+02 9.468130e+01 2.001470e+13 1.358700e+02 1.675969e+14
2.939400e-02 2.920860e+03 2.166870e+03 4.097315e+03 4.941160e+03 3.038185e+02 0.000000e+00 2.226380e+02 3.609080e+01 2.741485e+02 9.466650e+01 1.990525e+13 1.358960e+02 1.673428e+14
2.985400e-02 2.919810e+03 2.165965e+03 4.095840e+03 4.940850e+03 3.035005e+02 0.000000e+00 2.222620e+02 3.610365e+01 2.726835e+02 9.465170e+01 1.979500e+13 1.359200e+02 1.670858e+14
3.031400e-02 2.918775e+03 2.165075e+03 4.094385e+03 4.940540e+03 3.031820e+02 0.000000e+00 2.219080e+02 3.611610e+01 2.712580e+02 9.463690e+01 1.968750e+13 1.359440e+02 1.668322e+14
3.077400e-02 2.917745e+03 2.164230e+03 4.092945e+03 4.940240e+03 3.028905e+02 0.000000e+00 2.215525e+02 3.612835e+01 2.698455e+02 9.462210e+01 1.957725e+13 1.359680e+02 1.665767e+14
3.123400e-02 2.916715e+03 2.163400e+03 4.091500e+03 4.939930e+03 3.026270e+02 0.000000e+00 2.211780e+02 3.614030e+01 2.684215e+02 9.460730e+01 1.947265e+13 1.359905e+02 1.663272e+14
3.169400e-02 2.915690e+03 2.162550e+03 4.090060e+03 4.939620e+03 3.023410e+02 0.000000e+00 2.208275e+02 3.615220e+01 2.670235e+02 9.459250e+01 1.936995e+13 1.360140e+02 1.660729e+14
3.215400e-02 2.914670e+03 2.161715e+03 4.088620e+03 4.939310e+03 3.020825e+02 0.000000e+00 2.204745e+02 3.616380e+01 2.656210e+02 9.457770e+01 1.926780e+13 1.360360e+02 1.658256e+14
3.261400e-02 2.913660e+03 2.160890e+03 4.087210e+03 4.939010e+03 3.018395e+02 0.000000e+00 2.201310e+02 3.617500e+01 2.642400e+02 9.456290e+01 1.916755e+13 1.360580e+02 1.655753e+14
3.307400e-02 2.912650e+03 2.160060e+03 4.085790e+03 4.938700e+03 3.015575e+02 0.000000e+00 2.197740e+02 3.618590e+01 2.628635e+02 9.454810e+01 1.906640e+13 1.360790e+02 1.653320e+14
3.353400e-02 2.911645e+03 2.159295e+03 4.084385e+03 4.938390e+03 3.013070e+02 0.000000e+00 2.193920e+02 3.619650e+01 2.615030e+02 9.453330e+01 1.896820e+13 1.360990e+02 1.650827e+14
3.399400e-02 2.910650e+03 2.158520e+03 4.082990e+03 4.938080e+03 3.010525e+02 0.000000e+00 2.190275e+02 3.620700e+01 2.601545e+02 9.451850e+01 1.887230e+13 1.361195e+02 1.648368e+14
3.445400e-02 2.909655e+03 2.157720e+03 4.081590e+03 4.937770e+03 3.008295e+02 0.000000e+00 2.186965e+02 3.621735e+01 2.588170e+02 9.450370e+01 1.877520e+13 1.361395e+02 1.646047e+14
3.491400e-02 2.908660e+03 2.156940e+03 4.080190e+03 4.937470e+03 3.006115e+02 0.000000e+00 2.183255e+02 3.622745e+01 2.574905e+02 9.448890e+01 1.867805e+13 1.361595e+02 1.643631e+14
3.537400e-02 2.907660e+03 2.156190e+03 4.078795e+03 4.937160e+03 3.003850e+02 0.000000e+00 2.179860e+02 3.623735e+01 2.561765e+02 9.447410e+01 1.858235e+13 1.361780e+02 1.641218e+14
3.583400e-02 2.906670e+03 2.155400e+03 4.077410e+03 4.936850e+03 3.001545e+02 0.000000e+00 2.176275e+02 3.624715e+01 2.548740e+02 9.445940e+01 1.848800e+13 1.361975e+02 1.638769e+14
3.629400e-02 2.905685e+03 2.154630e+03 4.076025e+03 4.936540e+03 2.999510e+02 0.000000e+00 2.172505e+02 3.625660e+01 2.535810e+02 9.444460e+01 1.839455e+13 1.362160e+02 1.636365e+14
3.675400e-02 2.904710e+03 2.153875e+03 4.074660e+03 4.936230e+03 2.997535e+02 0.000000e+00 2.168895e+02 3.626565e+01 2.523000e+02 9.442980e+01 1.830335e+13 1.362335e+02 1.633944e+14
3.721400e-02 2.903750e+03 2.153125e+03 4.073305e+03 4.935920e+03 2.995640e+02 0.000000e+00 2.165295e+02 3.627440e+01 2.510320e+02 9.441500e+01 1.821005e+13 1.362505e+02 1.631539e+14
3.767400e-02 2.902785e+03 2.152375e+03 4.071955e+03 4.935610e+03 2.993930e+02 0.000000e+00 2.161835e+02 3.628270e+01 2.497755e+02 9.440030e+01 1.811975e+13 1.362670e+02 1.629139e+14
3.813400e-02 2.901830e+03 2.151645e+03 4.070615e+03 4.935310e+03 2.992125e+02 0.000000e+00 2.158200e+02 3.629100e+01 2.485305e+02 9.438550e+01 1.802905e+13 1.362830e+02 1.626764e+14
3.859400e-02 2.900885e+03 2.150925e+03 4.069290e+03 4.935000e+03 2.990440e+02 0.000000e+00 2.154615e+02 3.629905e+01 2.472965e+02 9.437070e+01 1.793950e+13 1.362990e+02 1.624406e+14
3.905400e-02 2.899940e+03 2.150185e+03 4.067960e+03 4.934690e+03 2.988680e+02 0.000000e+00 2.150995e+02 3.630675e+01 2.460745e+02 9.435600e+01 1.785205e+13 1.363140e+02 1.622055e+14
3.951400e-02 2.898995e+03 2.149435e+03 4.066645e+03 4.934380e+03 2.987150e+02 0.000000e+00 2.147345e+02 3.631445e+01 2.448625e+02 9.434120e+01 1.776480e+13 1.363290e+02 1.619710e+14
3.997400e-02 2.898050e+03 2.148745e+03 4.065315e+03 4.934070e+03 2.985455e+02 0.000000e+00 2.143745e+02 3.632185e+01 2.436620e+02 9.432640e+01 1.767765e+13 1.363440e+02 1.617388e+14
4.043400e-02 2.897125e+03 2.148030e+03 4.064015e+03 4.933760e+03 2.983780e+02 0.000000e+00 2.140220e+02 3.632870e+01 2.424775e+02 9.431170e+01 1.759160e+13 1.363575e+02 1.615055e+14
4.089400e-02 2.896200e+03 2.147335e+03 4.062720e+03 4.933450e+03 2.982175e+02 0.000000e+00 2.136785e+02 3.633550e+01 2.413040e+02 9.429690e+01 1.750595e+13 1.363710e+02 1.612740e+14
4.135400e-02 2.895280e+03 2.146635e+03 4.061430e+03 4.933140e+03 2.980455e+02 0.000000e+00 2.133275e+02 3.634220e+01 2.401405e+02 9.428220e+01 1.742080e+13 1.363845e+02 1.610441e+14
4.181400e-02 2.894375e+03 2.145925e+03 4.060160e+03 4.932830e+03 2.978845e+02 0.000000e+00 2.129670e+02 3.634885e+01 2.389895e+02 9.426740e+01 1.733935e+13 1.363980e+02 1.608152e+14
4.227400e-02 2.893455e+03 2.145240e+03 4.058865e+03 4.932520e+03 2.977515e+02 0.000000e+00 2.126100e+02 3.635525e+01 2.378480e+02 9.425270e+01 1.725800e+13 1.364110e+02 1.605884e+14
4.273400e-02 2.892540e+03 2.144560e+03 4.057580e+03 4.932210e+03 2.976105e+02 0.000000e+00 2.122570e+02 3.636165e+01 2.367110e+02 9.423790e+01 1.717495e+13 1.364230e+02 1.603638e+14
4.319400e-02 2.891630e+03 2.143845e+03 4.056300e+03 4.931900e+03 2.974605e+02 0.000000e+00 2.119075e+02 3.636785e+01 2.355835e+02 9.422320e+01 1.709450e+13 1.364360e+02 1.601389e+14
4.365400e-02 2.890710e+03 2.143145e+03 4.055015e+03 4.931590e+03 2.973305e+02 0.000000e+00 2.115420e+02 3.637375e+01 2.344660e+02 9.420840e+01 1.701465e+13 1.364480e+02 1.599153e+14
4.411400e-02 2.889805e+03 2.142460e+03 4.053745e+03 4.931280e+03 2.971945e+02 0.000000e+00 2.111885e+02 3.637925e+01 2.333580e+02 9.419370e+01 1.693645e+13 1.364590e+02 1.596932e+14
4.457400e-02 2.888910e+03 2.141770e+03 4.052490e+03 4.930970e+03 2.970590e+02 0.000000e+00 2.108360e+02 3.638435e+01 2.322595e+02 9.417900e+01 1.685860e+13 1.364700e+02 1.594725e+14
4.503400e-02 2.888020e+03 2.141100e+03 4.051240e+03 4.930660e+03 2.969355e+02 0.000000e+00 2.104795e+02 3.638935e+01 2.311705e+02 9.416420e+01 1.678140e+13 1.364800e+02 1.592536e+14
4.549400e-02 2.887140e+03 2.140430e+03 4.050010e+03 4.930360e+03 2.967965e+02 0.000000e+00 2.101355e+02 3.639430e+01 2.300910e+02 9.414950e+01 1.670275e+13 1.364900e+02 1.590361e+14
4.595400e-02 2.886265e+03 2.139760e+03 4.048785e+03 4.930050e+03 2.966690e+02 0.000000e+00 2.097955e+02 3.639925e+01 2.290200e+02 9.413480e+01 1.662530e+13 1.365000e+02 1.588189e+14
4.641400e-02 2.885390e+03 2.139090e+03 4.047555e+03 4.929740e+03 2.965500e+02 0.000000e+00 2.094570e+02 3.640405e+01 2.279590e+02 9.412000e+01 1.654905e+13 1.365100e+02 1.586030e+14
4.687400e-02 2.884510e+03 2.138435e+03 4.046320e+03 4.929430e+03 2.964135e+02 0.000000e+00 2.091125e+02 3.640850e+01 2.269050e+02 9.410530e+01 1.647155e+13 1.365190e+02 1.583875e+14
4.733400e-02 2.883630e+03 2.137795e+03 4.045085e+03 4.929120e+03 2.962975e+02 0.000000e+00 2.087730e+02 3.641270e+01 2.258590e+02 9.409060e+01 1.639675e+13 1.365285e+02 1.581730e+14
