2.065400e-02 2.701310e+21 3.763120e+19 4.926817e+18 3.270440e+19 4.132365e+20 3.802435e+13 7.297490e+13 9.201660e+12 1.368550e+14 1.601915e+13
2.111400e-02 2.715290e+21 3.682120e+19 4.821619e+18 3.199955e+19 4.002320e+20 3.681075e+13 7.029030e+13 9.227675e+12 1.317205e+14 1.587920e+13
2.157400e-02 2.729300e+21 3.605425e+19 4.721984e+18 3.133225e+19 3.879160e+20 3.571170e+13 6.771395e+13 9.256865e+12 1.266540e+14 1.575295e+13
2.203400e-02 2.742250e+21 3.530555e+19 4.624687e+18 3.068090e+19 3.755690e+20 3.467615e+13 6.522180e+13 9.284380e+12 1.219580e+14 1.562825e+13
2.249400e-02 2.755090e+21 3.459460e+19 4.532269e+18 3.006235e+19 3.635930e+20 3.370225e+13 6.298440e+13 9.308235e+12 1.174745e+14 1.550685e+13
2.295400e-02 2.767060e+21 3.385075e+19 4.435536e+18 2.941520e+19 3.521120e+20 3.274665e+13 6.077125e+13 9.338150e+12 1.129665e+14 1.538235e+13
2.341400e-02 2.779170e+21 3.323315e+19 4.355196e+18 2.887800e+19 3.414770e+20 3.184805e+13 5.870490e+13 9.378140e+12 1.091335e+14 1.525930e+13
2.387400e-02 2.789545e+21 3.259295e+19 4.271902e+18 2.832110e+19 3.302155e+20 3.087860e+13 5.671300e+13 9.401560e+12 1.053725e+14 1.514355e+13
2.433400e-02 2.799545e+21 3.200040e+19 4.194781e+18 2.780565e+19 3.214325e+20 3.003695e+13 5.488160e+13 9.429720e+12 1.018240e+14 1.503370e+13
2.479400e-02 2.810025e+21 3.142105e+19 4.119359e+18 2.730170e+19 3.119565e+20 2.918230e+13 5.318340e+13 9.450285e+12 9.838185e+13 1.491980e+13
2.525400e-02 2.820250e+21 3.085370e+19 4.045477e+18 2.680820e+19 3.025810e+20 2.833190e+13 5.150825e+13 9.463855e+12 9.510315e+13 1.480685e+13
2.571400e-02 2.829405e+21 3.032635e+19 3.976788e+18 2.634950e+19 2.934245e+20 2.752425e+13 4.989570e+13 9.468955e+12 9.209430e+13 1.470580e+13
2.617400e-02 2.838320e+21 2.982745e+19 3.911796e+18 2.591560e+19 2.853415e+20 2.671045e+13 4.838325e+13 9.473610e+12 8.935355e+13 1.460330e+13
2.663400e-02 2.847240e+21 2.933580e+19 3.847729e+18 2.548805e+19 2.770280e+20 2.594375e+13 4.698540e+13 9.472480e+12 8.651100e+13 1.450355e+13
2.709400e-02 2.854435e+21 2.884710e+19 3.784041e+18 2.506310e+19 2.696230e+20 2.525665e+13 4.575680e+13 9.484780e+12 8.389475e+13 1.440285e+13
2.755400e-02 2.861955e+21 2.838160e+19 3.723367e+18 2.465830e+19 2.628220e+20 2.461020e+13 4.450895e+13 9.487415e+12 8.138955e+13 1.430275e+13
2.801400e-02 2.869490e+21 2.791245e+19 3.662187e+18 2.425025e+19 2.564825e+20 2.395195e+13 4.318335e+13 9.492595e+12 7.880100e+13 1.420280e+13
2.847400e-02 2.876600e+21 2.747170e+19 3.604704e+18 2.386695e+19 2.494235e+20 2.331855e+13 4.196985e+13 9.483930e+12 7.652035e+13 1.410780e+13
